Pathway	pVal	zScore	Genes	type	comparison
MYCN Signaling	6.642065153	-2.804	"ABCA1,ABCA2,APEX1,BASP1,BAX,BIRC5,CCND2,COL4A1,COL5A2,DPYSL3,EEF1D,EEF1G,EGFR,EIF4A1,EIF5A,EZH2,FKBP9,FN1,HDAC2,IGFBP7,ITGA3,LRRN1,LRRN3,MAGT1,MRC2,NCAM1,NDRG1,NGFR,NME1,NME2,PHB,PHGDH,PSMB6,PTK2,RGS5,RPL13,RPL18,RPL18A,RPL23,RPL27A,RPL29,RPL35A,RPL39,RPL6,RPL8,RPLP0,RPLP1,RPS15,RPS16,RPS17,RPS19,RPS3A,RPS5,S100A10,SERPINE1,SLC1A2,TMED9,TNFRSF10B,TP53,TRAP1,TUBB"	Upstream	Adult_vs_Fetal
MYOC Signaling	4.303643611	2.204	"CHRDL1,CHRM3,CNKSR2,CNP,DDIT3,DLG1,ENPEP,EPHA2,FN1,HHIP,IGFBP5,MBP,MFAP2,NEFM,NFASC,NOL3,PLP1,PRSS3,PXDN,RAB27B,RUNX2,SOX11,SP100"	Upstream	Adult_vs_Fetal
MYOD1 Signaling	12.36855623	1.11	"ACTA2,ARNT,BCL6,BIN1,BNC1,BUB1B,CADPS2,CCNB2,CDC20,CDCA3,CDK1,CDKN1C,CDO1,CENPF,COL4A1,CRYAB,CXCL14,DEPDC1,DHFR,DLGAP5,EGFR,ENPP2,ETV4,FAM83D,FNDC5,FOXM1,FSTL1,GADD45A,GINS2,HJURP,IFI16,IFIT2,IGFBP5,ITGA7,KIF14,KIF18B,KIF2C,KIF4A,KNL1,MEF2A,MKI67,MYH7,NCAPG,NDC80,NUSAP1,PBK,PCLAF,PFKM,PRDM16,PTK2,RACGAP1,RPS6KA2,RRM2,RUNX1,SBK1,SCHIP1,SEPTIN4,SH3GLB1,SPC24,STAM,STAM2,STAT1,TEAD2,TKT,TOP2A,TPX2,ZBTB18,ZEB1"	Upstream	Adult_vs_Fetal
napabucasin Signaling	3.427128398	2.688	"BIRC5,CD24,CD34,CHEK1,DACH1,FLOT2,FOXP1,JAK2,MYC,NOTCH2,RPLP0,SMO,SOX2,STAT3,WEE1,WWC1,YAP1"	Upstream	Adult_vs_Fetal
NCAM1 Signaling	3.714442691	-1.253	"EGFR,GLUL,MAP2,NCAM1,NFKBIB,NLGN1,NLGN2,THY1"	Upstream	Adult_vs_Fetal
NEO1 Signaling	3.732828272	0	"ADGRG6,ANKRD20A2P (includes others),COX10,HAMP,MAPK3,MMP16,PMP22,RGS6,SLC24A2"	Upstream	Adult_vs_Fetal
NEUROG1 Signaling	3.844663963	-0.943	"ADD3,CCND2,CDK5R1,COL3A1,DCX,EPAS1,F2RL2,FN1,ITGB3,LRRN3,MFAP4,MTARC2,NOG,PXDN,SCG2,SPOCK1,TMTC2,TSPAN7"	Upstream	Adult_vs_Fetal
NFKBIA Signaling	3.931814138	0.932	"ADGRE5,AEBP1,AMPD3,AURKB,BAX,BCL11A,BIRC3,BOK,BUB1B,CCL5,CCND2,CDC25A,CDC45,CDKN2D,CFLAR,CHI3L2,CKS1B,COL1A2,COL3A1,COL5A2,CRYAB,CTNNA1,CXCL12,DDIT3,ENPP2,EOMES,FHL2,FN1,FOXM1,FZD7,GADD45A,GPX3,GRK5,GSTM5,HES1,HEY1,IFI16,IL1A,IL1B,ITGA3,LYNX1,MFGE8,MGMT,MMP15,MSH2,MYC,NCAN,NFKBIB,NGF,NID1,PICALM,PIK3R1,PLAT,PTP4A2,PTPRZ1,PTX3,RPL27A,RPL8,RPS18,SEMA3C,SGK1,SLC16A2,SLC1A2,SOX9,SPOCK1,TGFB1I1,TGFB2,TIMP3,TNC,TNFRSF10B,TP53,TRPC1,USP10,YAP1"	Upstream	Adult_vs_Fetal
nilotinib Signaling	3.266000713	2.746	"BUB1,COL1A2,DBF4,FN1,H2AX,HDAC2,JAK2,MAD2L1,MCM6,MYC,STAM,TTK,WEE1,ZEB1"	Upstream	Adult_vs_Fetal
NKX2-3 Signaling	4.583359493	-3.794	"ACTA2,ADAP1,ANGPTL4,BCHE,CCNB2,CD34,CDKN3,CRYAB,DCLK1,DDX60L,F2RL1,FBN2,GNG12,H2AC20,HCP5,HEY1,HLA-F,HNRNPA0,MAMDC2,MAP2,MTURN,NR2F1,NT5DC2,PARP12,PARP9,PHGDH,PKIA,PLCB1,PLD1,PSMB9,REEP1,RPL23,SAMD9,SEMA3A,SHMT2,SNCAIP,SOX2,SP110,STAT1,TCTEX1D2,TIPARP,TMEM158,TNFRSF10D,TXNDC12,ZMAT3"	Upstream	Adult_vs_Fetal
NOTCH1 Signaling	3.156767222	-1.127	"ACTA2,AKR1C1/AKR1C2,BCL6,BIRC3,CCN1,CCND2,CDCA7,CDKN1C,CFLAR,CHST1,COL1A2,DLK1,DTX1,ECT2,EFNB2,EGFR,EPAS1,FABP7,GFAP,GLI2,GLS,HBA1/HBA2,HES1,HEY1,IFI16,IGFBP2,IGFBP4,IL1A,IRF8,MYC,MYH7,MYLK,NDUFS1,NGFR,NHLH1,NOTCH3,NR2F2,NRG1,PDGFRB,RGS5,RHOU,RLBP1,RND3,RUNX2,SERPINE1,TGFB2,TP53"	Upstream	Adult_vs_Fetal
NOTCH3 Signaling	6.181114585	-2.837	"ACTA2,ACTN1,BIRC5,CDKN1C,CFLAR,DLGAP5,DTX1,EPAS1,FABP7,FN1,HES1,HEY1,MSI1,PBX1,PDGFRB,PROM1,PTX3,RGS5,SMTN,SNAI2,TP53"	Upstream	Adult_vs_Fetal
NR1H3 Signaling	5.062983893	-0.241	"ABCA1,ABCA2,ACTA2,ARL4C,AURKB,BIRC5,BUB1B,CCL4,CCL5,CCNB2,CCR5,CD274,CD300E,CD47,CD55,CDCA3,CDK1,CENPF,CKS1B,ENPP4,FOXM1,GBP4,GPX3,GSTM5,HELLS,HK1,IFIT2,IL1B,IRF7,ITGB3,KIF20A,KIF23,KIF2C,KIF4A,KNL1,MELK,MFGE8,MKI67,NUSAP1,PRC1,PRDM16,RPS14,SLC16A2,TOP2A,UBE2C,UHRF1,VCAN"	Upstream	Adult_vs_Fetal
NR3C1 Signaling	6.212539525	0.042	"AATK,ABCA1,ABHD2,ACTN1,ACTN2,AKTIP,ANGPTL4,APTX,AS3MT,ATG4B,ATP1B1,BAX,BCL6,BIN1,BIRC3,BOK,CCL4,CCL5,CCN1,CD47,CDKN1C,CHIC2,CKAP2,CKS1B,CLDN5,CLK2,CPEB4,CRH,CRYAB,CYP27A1,DBI,DBT,DMAP1,DUSP4,EBAG9,ENC1,F2R,F2RL1,FAM89B,FN1,FOXO1,G6PD,GADD45A,GAP43,GAS1,GLCCI1,GLUL,GPX3,GRIA1,GRIN2B,GRM5,GULP1,HDAC2,IFIT2,IL1A,IL1B,ING1,INSR,IRF8,KLF13,LGALS8,LMO4,LRRC8A,MAEA,MAGI3,MAL,MAOA,MAP3K7,MAPK3,MAX,MBD2,MGMT,MTHFD1,MYC,NFKBIB,NGFR,NHLH1,NOL3,NPY,NR0B1,NR3C1,NRXN1,OASL,PAK1,PDE4B,PIK3R1,PIK3R3,PPARA,PPP1CA,PTP4A2,RASD1,RELT,RUNX2,SAP30BP,SCG2,SELENOP,SEMA3C,SEMA5B,SERINC3,SERPINE1,SGK1,SH3GLB1,SH3KBP1,SIAH2,SLC1A6,SMAD1,SNAI2,SOX4,STAT3,STON1,STUB1,TEAD4,TIMP3,TIPARP,TK1,TNFRSF10B,TP53,TRAF4,USP54"	Upstream	Adult_vs_Fetal
NRAS Signaling	5.772113295	1.513	"ADCY2,AKAP12,BAX,CCL4,CCL5,CCNB2,CD34,CDC20,CDKN3,COL1A2,ENPEP,EPAS1,EPHX1,ETV5,FBLN2,FHL1,FN1,FOXM1,GJA1,HOMER3,IFI16,IFIT1,IL1A,IL1B,KIF2C,MKI67,NCAM1,NOL3,NSG1,P3H4,PENK,PKIA,PTX3,RPS6KA2,SESN3,SKP2,SPC25,SPRY4,STAT1,STAT3,TRIM11,TUBB2A,UBE2C,WEE1,ZNF703"	Upstream	Adult_vs_Fetal
NSUN6 Signaling	7.537602002	-1.886	"CCN1,CDC20,DDAH1,EMP2,ETV5,FSTL1,GLS,MARCKS,NDRG1,PHGDH,PMP22,SCHIP1,SERPINE1,SGK1,TGFB2,TK1,TOP2A,TSPAN3"	Upstream	Adult_vs_Fetal
NUMB Signaling	4.14691047	-0.268	"BIRC3,CDK1,CFLAR,EGFR,HES1,HEY1,IFI16,PROM1,TP53"	Upstream	Adult_vs_Fetal
NUPR1 Signaling	5.200659451	3.529	"ADGRL3,AKAP12,ALDH5A1,ANK3,ARHGEF26,AS3MT,ASPM,BCL9,BRINP3,BUB1,BUB1B,CARMIL1,CCN1,CCNB2,CDCA2,CDCA3,CDK4,CENPL,COL1A2,COL3A1,CTPS2,DDIT3,DLG1,DPYSL5,ELL2,ETV1,FAM111B,FGF1,FHL2,FZD8,GABBR1,GADD45A,GTSE1,H1-5,H2AC12,H2AC17,HDAC8,HJURP,HSPA2,IFIT2,IGF2BP3,IRF2BP2,KIF11,KIF20A,KIF23,KIF2C,KNL1,LINC01963,LMNB1,LRP8,MAGI1,MCM10,MKI67,MYC,MYH10,MYO18A,NDRG1,NEIL3,NFIB,NGFR,NSF,OSBPL6,PARP9,PFKFB4,PHLDA1,PIK3R1,PMP22,PPFIBP2,RASAL2,SAFB,SERPINE1,SHROOM3,SIX4,SKA2,SKP2,SPATS2L,SPC24,SPC25,SYNE2,SYTL2,TCEANC2,TICRR,TMEM158,TMEM167B,TP53,UPRT,USP36,ZFP36L1"	Upstream	Adult_vs_Fetal
O6-benzylguanine Signaling	3.625251654	0.528	"CCNB2,CFLAR,H2AX,MGMT,MKI67,MSH2"	Upstream	Adult_vs_Fetal
OGA Signaling	5.440093375	1.566	"ABCC9,ABLIM3,ACSL4,ACSS2,ADAP1,ADGRL2,AKT1S1,ARHGAP29,BAX,BCL2L13,CADPS,CALB1,CAMK1D,CCR5,CD151,CD24,CD47,CD55,CDCA7,CDCA7L,CDK10,CDK5,CELSR1,CPE,CREG2,CYFIP2,CYP4V2,DCLK1,DHCR7,EFNB1,EFNB2,ELF1,EPHB3,EPS8,FABP7,FBLN1,FGF13,FGFR1,FN1,FOXG1,G6PD,GABRA2,GADD45A,GAS1,GFOD1,GLI3,GLUL,IDH3A,IFIT3,IGF2BP3,IGFBP4,IGFBP5,IGFBP7,ITPKB,LPXN,MYO10,NDUFB11,NDUFS1,NFKBIB,NOTCH2,OTX2,PFKM,PIK3R1,PLAAT3,PLCG1,PRDX4,PRF1,PROM1,RPS6KA3,SOX2,SOX9,STAT1,TIMP3,TNC,TP53,TSPAN12,TUBA1A"	Upstream	Adult_vs_Fetal
OGT Signaling	6.229147988	-1.922	"ACLY,AEBP1,BAX,BIRC5,DNM3,DUOXA1,ELOVL7,FOXM1,GAP43,GDNF,GFAP,GNG4,HAMP,IGFBP2,INSR,MGAT5B,MYC,NDUFS1,NEK2,NGFR,PCDH20,PSMD6,SKP2,SLC6A1,TET1,THY1,TNC,TP53"	Upstream	Adult_vs_Fetal
paclitaxel Signaling	3.565431096	0.472	"ABCA2,ACTA2,APC2,APLNR,ATG4B,BAX,BHLHE41,BIRC3,BIRC5,CACNB3,CD274,CD47,CDC20,CELSR2,CFLAR,CNP,DDAH1,DDIT3,DUSP10,DUSP4,ENPP2,ENPP4,EPHA2,ETV1,ETV5,FOXM1,FOXO1,GAD1,GFAP,H2AX,HMGB3,IL1B,ITGA3,KIF20A,MKI67,MYC,NNAT,PHGDH,PHLDA1,PPP2R3A,SNAI2,SOX2,SPTLC2,STAT3,TBCD,TFPI,TMEM158,TNFRSF10B,TP53,TP53INP1,TSC22D1,UHRF1,YBX1,ZIC2"	Upstream	Adult_vs_Fetal
PAX3 Signaling	3.787812396	-0.447	"ALDH3A2,CD151,CHRNA5,CLDN5,CNR1,COL1A2,CST3,DBN1,DLX2,F2RL1,FABP7,FHL1,G6PD,GSTM5,HNRNPA3,IGFBP2,LRRC17,PCDHGC3,PHGDH,PKIA,PPP1R2,PTPN14,PXDN,RARRES2,RASSF2,RLBP1,SOX4,ST8SIA2,TCF3,TGFB2,TIMP3,TJP2,TNC,TP53,TRPC1,TSC22D1,TSPAN3,TSPAN7,VCAN"	Upstream	Adult_vs_Fetal
PDGF BB Signaling	3.273272791	-0.699	"ACTA2,ADD3,AKAP12,AKR7A2,CALD1,CCN1,CDK1,CDK4,CDO1,COL3A1,CRYAB,CSRP2,DBNDD1,DDIT3,EGFR,EIF4G1,ELOVL2,FGFR1,FHL1,FHL2,FN1,FZD2,GADD45A,GDNF,GJA1,GJC1,GLUL,HES1,IGFBP4,IL1B,LAMB2,MAP2,MCM6,MYC,PCGF2,PDGFRA,PDGFRB,PHLDA1,PLAT,PPARD,QARS1,RACK1,RND3,RPL13,RPS14,SERPINE1,SGK1,SKP2,SLC25A11,STAT3,TEAD4,TNC,TP53,VAPB,VCAN,ZFP36L1"	Upstream	Adult_vs_Fetal
PDGF Signaling	3.28	0.229415734	"INPP5B,JAK2,MAP2K2,MAPK3,MYC,PDGFC,PDGFRA,PDGFRB,PIK3R1,PIK3R2,PIK3R3,PLCG1,RAP1A,RASA1,RASD1,RRAS2,STAT1,STAT3,SYNJ1,SYNJ2"	Canonical	Adult_vs_Fetal
PDGFRB Signaling	3.764471553	1.04	"ACTA2,EGFR,HAMP,PDGFRB,RGS5,SMAD1,STAT3"	Upstream	Adult_vs_Fetal
PDLIM2 Signaling	3.829738285	-0.209	"ENPP2,F2RL1,F2RL2,FHDC1,FSTL1,FXYD6,GNG2,GSTM2,IFIT3,NR0B1,NR2F1,NUDT11,OBSL1,PDLIM2,PHLDA1,PRUNE2,RASGEF1A,RTN1,SMOC1,SPOCD1,STAT1,SV2A,TMSB15B"	Upstream	Adult_vs_Fetal
Perinatal death	16.09097915	6.349	"RUFY3,LPAR1,GNA11,GSX2,FOXM1,MN1,DACH1,SNAI2,RABGEF1,CADPS,EFNB1,DLG1,MYT1,SOX5,SIAH2,ATP1A3,SLC16A2,HELLS,CAPRIN1,NLGN2,GDNF,COL5A2,CDK5R1,ZNF274,CADPS2,BAX,FST,HES1,BCL11A,RNASEH2A,NEK7,CXCL12,NDN,GAD1,SNAP25,PKD1,EMX2,S1PR3,DLK1,CELSR3,CNTFR,PDE4B,MAGI2,SYNE2,TP53,RFX3,SPRY4,DLX2,POU3F2,CBX2,VTI1A,ZBTB18,CLDN5,YBX1,SAFB,SYNJ1,AKAP6,BMP7,HDAC2,PDGFRB,APBA1,BCL11B,ARHGAP35,ABR,NALCN,MACROH2A2,NRXN1,OTX2,GRIN2B,CTNNA2,PCGF2,UBL4A,LIN7A,SALL3,HAPLN1,DNM3,ACVR2B,LRP2,TK1,LMO4,CASK,HDAC8,STXBP3,ANGPTL4,GPC6,MAP2,STAT3,ATG3,BRSK2,DPPA4,STUB1,CNN3,DHCR7,CYLD,ADAM9,ROBO2,AEBP1,EGFR,SV2A,SIK3,SLC17A6,NFIB,BIN1,TGFB2,ZEB1,CDK5,GABRB3,FSTL1,RAB3D,EVC2,FBLN1,ZIC1,TFPI,NR3C1,SOX9,YES1,CXCL14,SOX4,RUNX2,MMP16,GJA1,SUN2,SALL2,OTX1,F2RL1,ITGA3,CDK10,ATP1A2,PIK3R1,SLC23A2,MTM1,KCNQ2,NLGN1,TASP1,WNT2,CSGALNACT2,PSAP,NLGN3,BLNK,SOX6,ELOVL1,CDK4,TCF3,LMNB1,HS2ST1,ABCA1,GLI2,RIMS1,RTL1,MYH10,SCYL2,DVL1,NABP2,NGFR,PBX1,SOX11,BUB1,CTNNBIP1,NR2F1,EPAS1,ZNRF3,POU3F3,PYGO1,BGN,PHF14,INHBB"	Functional	Adult_vs_Fetal
Peripheral vascular disease	7.453457337	1.082	"LPAR1,CNR1,PPARA,PDE4DIP,ACTA2,CST3,TSPO,PAK3,F2R,TUBA1A,KCNH7,GRIN2D,LRP1,TNFRSF11A,DLG2,NPY,AKT1S1,ATP1A3,SLC1A2,BCL6,SGK1,HBA1/HBA2,SMARCA1,MARK1,GABRA3,CACNB3,KCNK2,CXCL12,HTATIP2,TUBA8,SNAP25,FKBP15,FBN2,THY1,PDE4B,TP53,TUBB2A,CCR5,CA12,FN1,CHRNB2,RUSC1,VSNL1,RASGRP3,F2RL2,CHRM3,CHRNA3,PLAT,BCHE,GRIN2B,SLC25A32,CHMP2B,LPXN,LMO4,TUBB3,TUBG1,AMPH,IRF8,SCN5A,CA9,GABRA4,RUNX1,NDRG4,TTLL7,CHRNA5,EGFR,COL4A1,UNG,CCL5,SV2A,TGFB2,INSR,IGFBP5,COL1A2,HBB,CDK5,GABRB3,GABRA2,TUBB4B,NXT1,PPARD,HEBP2,TFPI,GPX3,SCN1A,NR3C1,ADGRE5,SERPINE1,GULP1,NOTCH3,MARCKS,GJA1,MPPED2,COL6A1,ZFYVE16,CHRNB1,SCRG1,ATP1A2,NEFL,PDE10A,DHFR,PFDN4,ITGB3,ADCY8,GRIA1,SLC9A1,ABCA1,ARL4C,NR2F2,NGFR,TIMP3,EVI2A,GPRC5A,GLS,CHRNA9"	Functional	Adult_vs_Fetal
PGR Signaling	8.742321425	0.947	"ACSL1,AKR1C3,ARNT,ATP1B1,BCL6,BIRC3,BUB1,CA12,CALCB,CALD1,CCNB2,CDC20,CDK1,CDKN1C,COL6A1,CRH,EGFR,ELL2,ENC1,EPAS1,EZR,F2RL1,FAM89B,FLOT2,FN1,FOXC1,FOXO1,GAL,GLS,GLUL,GPRC5A,HBA1/HBA2,HES1,HSPA2,IGFBP5,KCNG1,KCNK1,LAMB2,LDLRAD4,MAD2L1,MVP,MYC,MYO10,NDRG1,NOTCH2,PCDHGC3,PFKP,RAB27B,RASSF2,RHOC,RUNX1,SELENOP,SERPINB8,SGK1,SIK3,SLC31A2,SLC9A1,SNAP25,STAT1,STAT3,TIPARP,TK1,TNC,VCAN,VCL,ZEB1"	Upstream	Adult_vs_Fetal
phytohemagglutinin Signaling	3.675717545	-0.955	"ADH5,ALAS2,BCHE,CACNB3,CAP2,CCL4,CCL5,CCND2,CD47,CDK4,CHML,COL1A2,CPM,CRMP1,CXCL12,EIF5A,ENPEP,FKBP9,GABRB3,HDAC2,HINT1,IDH3A,IKZF3,IL1B,INPP1,ITGB3,JAK2,KIF23,KLRC4-KLRK1/KLRK1,LAMB2,MAOA,MASP1,MBP,MCM4,NCAM1,NME1,PARD3,PLCG1,PLD1,PLP1,PRF1,PTPN22,PWP1,RASA1,RCC1,RPS16,SELENOP,SLC16A2,SOX4,STAT1,STAT3,TEAD1,TFPI,TIMP3"	Upstream	Adult_vs_Fetal
PLK1 Signaling	4.186419011	0	"ACTA2,BAX,BOK,CFLAR,DTX3L,EGFR,EPHA2,FBXO5,IFI16,MGMT,MYC,PARP9,PIK3R1,SNAI2,TGFB1I1,TGFB2"	Upstream	Adult_vs_Fetal
PML Signaling	3.062482108	1.506	"ACSL4,AHSP,AKR7A2,BAX,BIRC5,CIT,CPE,CPT1A,DNAJA4,EGFR,GADD45A,HBB,HBE1,HLA-DRA,IFIT1,IFIT3,IL1A,IL1B,IRF7,ISG20,MCM6,ME1,MX1,NDRG1,NFE2L2,NR3C1,PSMB9,RRAS2,SNAI2,STAT1,TP53,ZEB1"	Upstream	Adult_vs_Fetal
POLG Signaling	3.180456064	0	"IL1B,NPY,RACK1,RPL13,RPL14,RPL23,RPL27A,RPS16,RPS19,RPS5"	Upstream	Adult_vs_Fetal
Premature aging	9.367542708	-0.106	"EFEMP1,CDC14B,EMX2,PURG,ACTA2,KIAA1549,TP53,LRP8,SERINC2,HS3ST3A1,F2R,CA12,STAT1,TNC,TOX,TMEM200C,SGCD,DDX60L,PTX3,PDGFRB,COL4A1,COCH,HAS3,MYBL1,SNCAIP,F2RL2,BCL11B,HELLS,EDIL3,DPT,NCAM1,PYCR1,EZH2,AHR,OSBPL6,PBX1,HAPLN1,COL4A2,ZNF423,BANF1,HES1,CALD1,NMI,SOX4,TFAP2C,RUNX2"	Functional	Adult_vs_Fetal
PRKAA1 Signaling	3.13430394	2.475	"ACOT7,ACTA2,BAX,BIRC3,CD24,CENPF,CXCL12,DDAH1,DDIT3,ELOVL2,FGFR1OP2,FN1,FOXM1,IGFBP4,KCNQ2,LMO4,MAP2,MATN2,MMP16,MYLK,NFIB,PAK5,PDGFRA,RHOU,RND3,SERPINI1,TP53,TTYH1,YAP1,ZFP36L1"	Upstream	Adult_vs_Fetal
PRKG2 Signaling	3.573488739	1.067	"GRIA1,PDGFRA,PLP1,PROM1,SOX9"	Upstream	Adult_vs_Fetal
progesterone Signaling	6.612610174	-0.147	"ACOT7,ACSL1,ACTA2,ADCYAP1R1,ADH5,AEBP1,AKR1C3,AMPD3,ARL4A,ASGR1,ATP1A2,ATP1B1,B3GALNT1,BAX,BCAT1,BCL6,BIRC3,BMP2K,BSG,C9orf72,CA12,CALCB,CCNB2,CCR5,CDC25A,CKMT1A/CKMT1B,CLDN5,CNR1,CRH,CRYAB,CST3,CTNNA1,CTSV,CXCL12,DDIT3,EGFR,ELL2,ELOVL2,ENC1,ENPEP,ENPP2,EPAS1,EZR,F2R,F2RL1,FN1,FOXC1,FOXO1,FST,G6PD,GAD1,GAL,GAP43,GFAP,GJA1,GRIA1,HELLS,HEY1,HOPX,HSPA2,IDH2,IGFBP2,IGFBP5,IL1A,INSR,ISG20,JAM2,KCNG1,KCNK1,LDLRAD4,LRP2,MAD2L1,MAOA,MBP,MCM4,MCM6,MCM7,ME1,MKI67,MYC,MYO10,NCAM1,NDRG1,NME2,NOTCH3,NPY,PARM1,PIK3R1,PLCL1,PMP22,PRSS23,PTX3,RAB27B,RACK1,RASSF2,RRM2,SGK1,SIX4,SKP2,SLC31A2,STAT1,STAT3,TGFB2,TIAM1,TIMP3,TIPARP,TJP2,TK1,TP53,TRPC1,ZEB1"	Upstream	Adult_vs_Fetal
Proliferation of neuroglia	6.690369833	-1.05	"B4GALT6,LRP2,TF,ERBIN,S1PR3,SMO,UFL1,TSPO,NEFL,TP53,ENC1,NOG,PTN,FN1,RUNX1,TNC,NGF,SOX2,SDC3,RND3,APLN,PMP22,PTPRZ1,EGFR,NF2,IL1B,CCL5,IFT88,MAPK12,DBI,NRG1,PTK2,GFAP,TSPAN3,GDNF,NCAM1,MYC,CLDN11,ETV5,SOX11,PLP1,CTNNBIP1,HES1,SOX4,IDH2"	Functional	Adult_vs_Fetal
Proliferation of neuronal cells	26.64397414	-3.707	"DCLK1,CELSR1,LPAR1,GSX2,ERBB4,VCL,FAM107A,CNR1,CNP,TRIM3,NOG,RIT2,CFLAR,TUBA1A,RABGEF1,IMPA1,TNC,CD9,NPY,LRRC4C,CHST2,MYO10,EFNB2,EFNB1,SEMA5B,NF2,LAMA1,EZR,TIAM1,RTN1,NRG1,FABP7,CSPG5,SPOCK2,HHIP,FOXG1,GDNF,CD47,CDK5R1,CHL1,ETV5,SGK1,HBA1/HBA2,VCAN,SMARCD3,ZNF423,BAX,RIMS3,CXCL12,SARM1,NDN,KIF23,SNAP25,PTP4A2,CRMP1,EPHA2,MAG,TP53,DOCK1,PURA,CCR5,VTI1A,ZBTB18,FN1,NTRK3,RUSC1,FZD3,EIF4EBP1,BMP7,CTNNA1,IGF2BP1,PAK1,PLAT,OGT,NRXN1,TRPC1,OTX2,FARP2,RPS14,PLXNA4,GFAP,BAIAP2,NUMB,NCAM1,GRK5,KDM1A,PAX6,FECH,FZD8,SEPTIN9,APEX1,CDK1,RND2,DUSP10,FGFR1,GJB1,ST8SIA1,ADCY6,SMO,SIX4,BASP1,NR2E1,PLPPR4,PLD1,DPYSL5,PAK5,PALLD,MAP2,STAT3,BRSK2,NSG1,STUB1,PTPRF,RTKN,CCDC120,NGF,TTLL7,SOX2,APLN,SEMA5A,GAS7,AATK,PTPRZ1,EGFR,ALS2,IL1B,EPHB3,RIMS4,EIF5A,GAP43,DOK6,RAP1GAP,RACGAP1,CDK5,EPHB2,ASPM,POLR3E,ANK3,RAB13,BMPR1A,SLIT1,STMN2,DCX,NCAN,ENPP2,CALB1,SERPINE1,IGSF9,MARCKS,GJA1,EFNB3,SEMA4D,OTX1,FGF1,ITGA3,GPM6A,ADAM10,TBC1D24,AKTIP,PTN,ETV4,NLGN1,INPP1,BCAN,ITGB3,PSAP,SRRM4,EIF2B2,ADNP,MIB1,ADCYAP1R1,MAPK3,MAOA,NFATC4,LMNB1,NTN1,SLC9A1,MFN1,GLI3,MYH10,ARX,DVL1,NGFR,SEMA3A,DPYSL3,CNTF,RASA1,CTNND2,GAL"	Functional	Adult_vs_Fetal
PSEN1 Signaling	8.844663963	2.058	"ACSL1,AMPH,ATP1A2,ATP1A3,ATP1B1,ATP5F1A,ATP5F1D,ATP6V1E1,BASP1,BAX,BSG,CCL4,CCL5,CCR5,CD9,CDK5R1,CFL2,CKB,CKMT1A/CKMT1B,COX8A,CYFIP2,DBI,DCX,DLL3,DSTN,EEF1G,EGFR,EIF5A2,ENPP2,F2R,FBL,GFAP,GJA1,GNG2,GPM6B,GRIN2B,H2AZ2,HBA1/HBA2,HBG2,HES1,HINT1,HK1,IL1B,INSR,IRF7,LRP1,LRP8,MAP2,MAP2K2,MBP,MCM10,MYC,NCAM1,NME1,PAK1,PAK3,PDGFRA,PDGFRB,PIK3R1,PRC1,PRDX5,PTPRF,QDPR,SLC11A2,SLC1A2,SNAP25,SPTAN1,STMN2,STX1B,SYT13,TIPARP,TNFRSF10B,TP53,TPPP,TUBA1A,TUBA8,TUBB,TUBB2A,TUBB2B,TUBB3,TUBB4B,VAMP3,VSNL1,WARS1"	Upstream	Adult_vs_Fetal
PSMB11 Signaling	3.931814138	1.958	"ADCY2,BMPR1B,CCL5,CDH4,CHAD,COL1A2,COL27A1,COL3A1,COL4A6,COL6A1,CTSV,CXCL12,ENPEP,GADD45A,GFAP,LAMA1,LAMB2,MAPK12,NCAM1,NID1,PLCB2,RARRES2,RELT,ROBO2,S1PR1,TGFB2,TNFRSF11A,VCAN"	Upstream	Adult_vs_Fetal
PTEN Signaling	3.98	1.224744871	"BMPR1A,BMPR1B,EGFR,FGFR1,FOXG1,FOXO1,INPP5B,INSR,ITGA3,MAGI1,MAGI2,MAGI3,MAP2K2,MAPK3,NGFR,NTRK3,PDGFRA,PDGFRB,PIK3R1,PIK3R2,PIK3R3,PTK2,RAP1A,RASD1,RRAS2,SYNJ1,SYNJ2,TNFRSF11A"	Canonical	Adult_vs_Fetal
