© 2000-2023 QIAGEN. All rights reserved.

Analysis Details for My Projects->Aging_scRNA->ZNF274vsEGFP - 2023-01-29 06:53 PM
Workspace	My Projects
Project	Aging_scRNA
Analysis	ZNF274vsEGFP - 2023-01-29 06:53 PM
Date	Sun Jan 29 15:53:30 PST 2023
Analysis ID	40216313

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Aging_scRNA->ZNF274vsEGFP - 2023-01-29 06:53 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cell Death and Survival, Organismal Injury and Abnormalities	apoptosis	Apoptosis of tumor cell lines	4.91E-08	 	1.677	 	1.466	TAGLN2,YWHAE,RANBP1,ENC1,FOS,RPS19,H2AZ1,TOMM20,CBX3,ZMAT3,ZEB1,ODC1,RPLP0,RASD1,HAT1,SMAD5,HNRNPH1,VCAN,BAX,GJA1,JUNB,RPS27L,PHGDH,BBC3,SEC61G,ATAD2,GOLGA4,POU3F2,NDUFA13,BTG2,GLO1,CDKN1A,TIAM2,MIF,GADD45G,SNRPG,DDB2,NOTCH1,NASP,PPP1CA,EGR1,STMN1,WSB1,MYO6,DUT,IRF2BP2,GAPDH,HRAS,SNRPB,TMSB10/TMSB4X	50	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	malignant myeloid neoplasm	Malignant myeloid neoplasm	4.92E-08	 	 	 	 	RPL13A,TUBB3,ATF7IP,PCDH9,HNRNPD,YWHAE,RPS19,ACTB,REV3L,RPS11,PSRC1,CCND2,RPS18,SPAG9,PABPC1,RRM2B,RPS16,RPL7,RPLP0,NFIX,TUBA1B,NDUFA11,HLA-C,RPL15,IDH2,JUNB,MT-CYB,BBC3,MCM7,MT-CO3,GOLGA4,MT-ND1,RPS20,TUBB2A,NDUFA13,BTG2,DHFR,TPI1,CDKN1A,RPL3,RPL4,GADD45G,NOTCH1,NASP,RPL13,DAAM1,KMT2C,MYO6,NDUFA3,NDUFB1,HRAS,DSEL,TRA2B,TMSB10/TMSB4X	54	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	hematologic cancer	Hematologic cancer	4.93E-08	 	0.521	 	0.356	BTG1,POU2F1,RPL13A,SRGAP3,TUBB3,ATF7IP,TLE1,MT-ND3,PCLAF,PCDH9,HNRNPD,YWHAE,RANBP1,ENC1,FOS,RPS19,HMGB1,ACTB,CDCA7L,PSMA2,REV3L,RPS11,CSNK1E,PSRC1,CCND2,RPS18,SPAG9,ZEB1,PABPC1,ODC1,RRM2B,RPS16,RPL7,RPLP0,HAT1,SMAD5,NFIX,HNRNPH1,VCAN,TUBA1B,HLA-C,NDUFA11,BAX,RPL15,BCL11A,CALD1,IDH2,GJA1,JUNB,MT-CYB,BBC3,MCM7,LMO7,H1-4,MT-CO3,ATP1A2,RGS16,GOLGA4,MT-ND1,RPS20,TUBB2A,H1-2,NDUFA13,BTG2,DHFR,TPI1,CDKN1A,RPL3,RPL4,MIF,GADD45G,DDB2,ADK,FKBP3,NOTCH1,TUBB,NASP,PPP1CA,EGR1,RPL13,DAAM1,RPS2,STMN1,KMT2C,MYO6,IRF2BP2,NDUFA3,GAD2,SEM1,MYBL2,NDUFB1,HRAS,DSEL,TRA2B,SNRPB,TMSB10/TMSB4X	96	
Cancer, Organismal Injury and Abnormalities	solid tumor	Solid tumor	5.30E-08	 	-1.083	 	-1.033	TAGLN2,HMGN2,ACAT2,MT-ND3,RBM33,HNRNPD,SCGN,ENC1,PNISR,FOS,EIF3E,HMGB1,PSMA2,HMGB3,CBX3,HNRNPDL,NPY,ATP5F1E,TXNIP,RPS18,PABPC1,KLHDC8A,RRM2B,HELLS,COPS9,HAT1,TPGS2,NFIX,PHLDA3,ZNF274,APLP2,HLA-C,BAX,BCL11A,CCDC136,TAF1D,MCM7,ZWINT,SEC61G,EIF4A2,GOLGA4,PET100,BTG2,TPI1,PFN1,ADK,FKBP3,NASP,DBI,EGR1,DAAM1,MYO6,ZKSCAN1,SEM1,HES6,RPL10A,PSD3,ATF7IP,SRGAP3,TUBB3,RANBP1,CSRP2,PPDPF,REV3L,MARCKSL1,RPL27A,RPS29,SPAG9,H4C3,RPS16,RPLP0,RPL7,HNRNPH1,NDUFA11,HNRNPM,CALD1,RPL27,MT-CYB,NDUFA12,LMO7,ATP1A2,MT-ND1,TMA7,BEX3,BEX1,RPL31,HNRNPA3,RPL18A,SNRPG,TUBB,ATP5ME,ARL4C,IER5,DUT,RPA3,ILF2,GAPDH,TBCB,DSEL,TMSB10/TMSB4X,PHF14,POU2F1,ETV1,CLSPN,HMGN1,RPS19,H2AZ1,ACTB,TOMM20,RPS11,SNTG1,ATP5F1C,PSRC1,CCND2,MRFAP1,TAF7,VCAN,RPL15,IDH2,JUNB,RPS27L,ZBTB20,STMN4,MT-CO3,CENPW,RGS16,RPS20,TUBB2A,POU3F2,H1-2,GLO1,NDUFA6,CENPU,RPL4,CCNB1IP1,C4orf48,NOTCH1,MACROH2A1,RPS2,PDCD5,COX6C,KMT2C,WSB1,MYL6,RPL24,IRF2BP2,NDUFA3,MYBL2,HRAS,SLIRP,AKAP8L,BTG1,RPL13A,TLE1,PCLAF,PCDH9,ESCO2,YWHAE,CTXN1,TAC3,GINS2,CDCA7L,METAP1D,CSNK1E,ZMAT3,N4BP2L2,CALB2,ALYREF,ZEB1,ODC1,PXMP2,RASD1,SMAD5,TUBA1B,TALDO1,KRTCAP2,GJA1,PHGDH,BBC3,ATAD2,HSPA4L,AP1S2,SCRG1,CDK2AP1,NDUFA13,RPL9,POLR2L,DHFR,UQCR11,CDKN1A,RPL3,PGK1,GGH,TMSB15A,TIAM2,MIF,YWHAB,GADD45G,DDB2,VIPR2,PSMC3,PPP1CA,UBE2N,RPL13,STMN1,MRPL23,GAD2,RPL36A,ATP5MF,NDUFB1,TRA2B,SNRPB,POU3F3	213	
Cancer, Organismal Injury and Abnormalities	cancer	Cancer	5.34E-08	 	-1.946	 	-1.780	TAGLN2,HMGN2,ACAT2,MT-ND3,RBM33,HNRNPD,SCGN,ENC1,PNISR,FOS,EIF3E,HMGB1,PSMA2,HMGB3,CBX3,HNRNPDL,NPY,ATP5F1E,TXNIP,RPS18,PABPC1,KLHDC8A,RRM2B,HELLS,COPS9,HAT1,NFIX,PHLDA3,ZNF274,APLP2,HLA-C,BAX,BCL11A,CCDC136,TAF1D,MCM7,ZWINT,SEC61G,H1-4,EIF4A2,GOLGA4,PET100,BTG2,TPI1,PFN1,ADK,FKBP3,NASP,DBI,EGR1,DAAM1,MYO6,ZKSCAN1,SEM1,HES6,RPL10A,PSD3,ATF7IP,SRGAP3,TUBB3,RANBP1,CSRP2,PPDPF,REV3L,MARCKSL1,RPL27A,RPS29,SPAG9,RPS16,RPLP0,RPL7,HNRNPH1,NDUFA11,HNRNPM,CALD1,RPL27,MT-CYB,NDUFA12,LMO7,ATP1A2,MT-ND1,TMA7,BEX3,BEX1,RPL31,HNRNPA3,RPL18A,SNRPG,TUBB,ATP5ME,ARL4C,IER5,DUT,RPA3,ILF2,GAPDH,TBCB,DSEL,TMSB10/TMSB4X,PHF14,POU2F1,ETV1,CLSPN,HMGN1,RPS19,H2AZ1,ACTB,TOMM20,RPS11,SNTG1,ATP5F1C,PSRC1,CCND2,MRFAP1,TAF7,VCAN,RPL15,IDH2,JUNB,RPS27L,ZBTB20,STMN4,MT-CO3,CENPW,RGS16,RPS20,TUBB2A,POU3F2,H1-2,GLO1,NDUFA6,CENPU,RPL4,RPS21,CCNB1IP1,C4orf48,NOTCH1,MACROH2A1,RPS2,PDCD5,COX6C,KMT2C,WSB1,MYL6,RPL24,IRF2BP2,NDUFA3,MYBL2,HRAS,SLIRP,AKAP8L,BTG1,RPL13A,TLE1,PCLAF,PCDH9,ESCO2,YWHAE,CTXN1,TAC3,GINS2,CDCA7L,METAP1D,CSNK1E,ZMAT3,N4BP2L2,CALB2,ALYREF,ZEB1,ODC1,PXMP2,RASD1,SMAD5,TUBA1B,TALDO1,KRTCAP2,GJA1,PHGDH,BBC3,ATAD2,HSPA4L,AP1S2,SCRG1,CDK2AP1,NDUFA13,RPL9,POLR2L,DHFR,UQCR11,CDKN1A,RPL3,PGK1,GGH,TMSB15A,TIAM2,MIF,YWHAB,GADD45G,DDB2,VIPR2,PSMC3,PPP1CA,UBE2N,RPL13,STMN1,MRPL23,GAD2,RPL36A,ATP5MF,NDUFB1,TRA2B,SNRPB,POU3F3	213	
Infectious Diseases, Organismal Injury and Abnormalities	infection	Infection by RNA virus	6.06E-08	 	-1.128	 	-0.382	PSD3,TAGLN2,MT-CYB,BBC3,ZBTB20,TUBB3,SEC61G,SNHG32,AP1S2,YWHAE,RANBP1,ENC1,TUBB2A,FOS,BTG2,POLR2L,DHFR,HMGB1,PFN1,ACTB,CDKN1A,NDUFA6,PSMA2,RPL3,TIAM2,HNRNPDL,DDB2,ADK,TXNIP,PSMC3,TUBB,PABPC1,EGR1,RRM2B,ARL4C,MRPL23,HNRNPH1,VCAN,HLA-C,GAPDH,BCL11A,HRAS,JUNB,RPL10A	44	
Infectious Diseases, Organismal Injury and Abnormalities	severe COVID-19	Severe COVID-19	6.93E-08	 	 	 	 	TAGLN2,TXNIP,TUBB,TUBB3,PABPC1,AP1S2,ARL4C,TUBB2A,FOS,PFN1,ACTB,VCAN,JUNB	13	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	bone marrow cancer	Bone marrow cancer	7.34E-08	 	 	 	 	RPL13A,TUBB3,ATF7IP,PCDH9,HNRNPD,YWHAE,RPS19,ACTB,REV3L,RPS11,PSRC1,CCND2,RPS18,SPAG9,PABPC1,RRM2B,RPS16,RPL7,RPLP0,NFIX,TUBA1B,NDUFA11,HLA-C,RPL15,IDH2,JUNB,MT-CYB,BBC3,MCM7,MT-CO3,GOLGA4,MT-ND1,RPS20,TUBB2A,NDUFA13,BTG2,DHFR,TPI1,CDKN1A,RPL3,RPL4,GADD45G,NOTCH1,NASP,RPL13,KMT2C,MYO6,NDUFA3,MYBL2,NDUFB1,HRAS,DSEL,TRA2B,TMSB10/TMSB4X	54	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	myeloid or lymphoid neoplasm	Myeloid or lymphoid neoplasm	7.50E-08	 	0.565	 	0.408	BTG1,POU2F1,RPL13A,SRGAP3,TUBB3,ATF7IP,TLE1,MT-ND3,PCLAF,PCDH9,HNRNPD,YWHAE,RANBP1,ENC1,FOS,RPS19,HMGB1,ACTB,CDCA7L,PSMA2,HMGB3,REV3L,RPS11,CSNK1E,PSRC1,CCND2,RPS18,SPAG9,ZEB1,PABPC1,ODC1,RRM2B,RPS16,RPL7,RPLP0,HAT1,SMAD5,NFIX,HNRNPH1,VCAN,TUBA1B,HLA-C,NDUFA11,BAX,RPL15,BCL11A,CALD1,IDH2,GJA1,JUNB,MT-CYB,BBC3,MCM7,LMO7,H1-4,MT-CO3,ATP1A2,RGS16,GOLGA4,MT-ND1,RPS20,TUBB2A,H1-2,NDUFA13,BTG2,DHFR,TPI1,CDKN1A,RPL3,RPL4,MIF,GADD45G,DDB2,FKBP3,NOTCH1,TUBB,NASP,PPP1CA,EGR1,RPL13,DAAM1,RPS2,STMN1,KMT2C,MYO6,IRF2BP2,NDUFA3,GAD2,SEM1,MYBL2,NDUFB1,HRAS,DSEL,TRA2B,SNRPB,TMSB10/TMSB4X	96	
Cell Cycle	senescence	Senescence of cells	8.16E-08	 	1.011	 	0.965	DDB2,MACROH2A1,NOTCH1,ZEB1,HNRNPD,EGR1,ROMO1,HELLS,BTG2,H2AZ1,HMGB1,HAT1,VCAN,CDKN1A,MYBL2,BAX,BCL11A,MIF,HRAS,IDH2,JUNB	21	
Cancer, Organismal Injury and Abnormalities	neoplasia	Neoplasia of cells	1.03E-07	 	-1.174	 	-0.912	POU2F1,ETV1,MT-ND3,RBM33,CLSPN,HNRNPD,H2BC9,ENC1,FOS,RPS19,H2AZ1,HMGB1,ACTB,PSMA2,HMGB3,RPS11,SNTG1,CBX3,PSRC1,TXNIP,CCND2,RPS18,PABPC1,KLHDC8A,HELLS,RRM2B,HAT1,NFIX,VCAN,PHLDA3,HLA-C,APLP2,BAX,BCL11A,RPL15,IDH2,JUNB,MCM7,ZBTB20,H1-4,EIF4A2,MT-CO3,RGS16,GOLGA4,RPS20,TUBB2A,PET100,H1-2,BTG2,TPI1,CENPU,RPL4,CCNB1IP1,FKBP3,NOTCH1,NASP,DBI,EGR1,DAAM1,RPS2,PDCD5,KMT2C,WSB1,MYO6,IRF2BP2,NDUFA3,SEM1,MYBL2,HRAS,AKAP8L,BTG1,PSD3,RPL13A,SRGAP3,TUBB3,ATF7IP,PCLAF,PCDH9,YWHAE,RANBP1,CSRP2,CDCA7L,REV3L,CSNK1E,CALB2,SPAG9,ZEB1,ODC1,PXMP2,RPS16,RPL7,RPLP0,SMAD5,HNRNPH1,TUBA1B,NDUFA11,HNRNPM,CALD1,GJA1,MT-CYB,BBC3,LMO7,ATAD2,ATP1A2,MT-ND1,CDK2AP1,NDUFA13,POLR2L,DHFR,BEX1,CDKN1A,PGK1,RPL3,TIAM2,MIF,GADD45G,DDB2,TUBB,PPP1CA,UBE2N,RPL13,STMN1,GAD2,ILF2,ATP5MF,GAPDH,NDUFB1,DSEL,SNRPB,TRA2B,TMSB10/TMSB4X,PHF14	132	
Cancer	transformation	Cell transformation	1.05E-07	 	-1.549	 	-1.246	POU2F1,ETV1,MT-ND3,RBM33,CLSPN,HNRNPD,H2BC9,ENC1,FOS,RPS19,H2AZ1,EIF3E,HMGB1,ACTB,PSMA2,HMGB3,RPS11,SNTG1,CBX3,PSRC1,TXNIP,CCND2,RPS18,PABPC1,KLHDC8A,HELLS,RRM2B,HAT1,NFIX,VCAN,PHLDA3,HLA-C,APLP2,BAX,RPL15,BCL11A,IDH2,JUNB,MCM7,ZBTB20,H1-4,EIF4A2,MT-CO3,RGS16,GOLGA4,RPS20,TUBB2A,PET100,H1-2,BTG2,TPI1,CENPU,RPL4,CCNB1IP1,FKBP3,NOTCH1,NASP,DBI,EGR1,DAAM1,RPS2,PDCD5,KMT2C,WSB1,MYO6,IRF2BP2,NDUFA3,SEM1,MYBL2,HRAS,AKAP8L,BTG1,PSD3,RPL13A,SRGAP3,TUBB3,ATF7IP,PCLAF,PCDH9,YWHAE,RANBP1,CSRP2,CDCA7L,REV3L,CSNK1E,CALB2,SPAG9,ZEB1,ODC1,PXMP2,RPS16,RPL7,RPLP0,SMAD5,HNRNPH1,TUBA1B,NDUFA11,HNRNPM,CALD1,GJA1,MT-CYB,BBC3,LMO7,ATAD2,ATP1A2,MT-ND1,CDK2AP1,NDUFA13,POLR2L,DHFR,BEX1,CDKN1A,PGK1,RPL3,TIAM2,MIF,GADD45G,DDB2,TUBB,PPP1CA,UBE2N,RPL13,STMN1,GAD2,ILF2,ATP5MF,GAPDH,NDUFB1,DSEL,SNRPB,TRA2B,TMSB10/TMSB4X,PHF14	133	
Cancer, Cellular Development, Organismal Injury and Abnormalities, Tumor Morphology	differentiation	Differentiation of tumor cells	1.08E-07	 	0.563	 	0.713	FOS,NOTCH1,HMGB1,CDKN1A,MYBL2,EGR1,BAX,MIF,HRAS,IDH2	10	
Cancer, Neurological Disease, Organismal Injury and Abnormalities	non-astrocytoma brain tumor	Non-astrocytoma brain tumor	1.12E-07	 	-1.214	 	-1.241	NOTCH1,CALB2,TUBB3,MT-CO3,KMT2C,TUBB2A,FOS,BTG2,DHFR,ACTB,CDCA7L,VCAN,GAPDH,BAX,HRAS	15	
DNA Replication, Recombination, and Repair	metabolism	Metabolism of DNA	1.17E-07	 	-0.274	 	-0.101	AKAP8L,ZMAT3,ZBTB20,MCM7,HMGN2,PCLAF,ESCO2,CLSPN,HMGN1,RRM2B,CDK2AP1,HMGB1,PFN1,DUT,CDKN1A,REV3L,RPA3,PGK1,BAX,HRAS,GADD45G	21	
Gene Expression, Protein Synthesis	translation	Translation of mRNA	1.23E-07	 	-0.394	 	-0.884	RPS29,RPL13A,PPP1CA,EIF4A2,ENC1,MRPL23,BTG2,DHFR,RPL24,EIF3E,GAPDH,RPL27A,RPL10A	13	
Infectious Diseases, Organismal Injury and Abnormalities	latent tuberculosis	Latent tuberculosis	1.40E-07	 	 	 	 	H1-2,IER5,PHGDH,H1-3,CDCA7L,PHLDA3,H1-4,H1-5,H2AC20	9	
Gene Expression	activation	Activation of DNA endogenous promoter	1.41E-07	 	-0.871	 	-0.532	AKAP8L,POU2F1,ETV1,ZBTB20,ATF7IP,TLE1,LMO7,HNRNPD,H1-5,HMGN1,FOS,POU3F2,H1-2,BTG2,H1-3,POLR2L,H2AZ1,HMGB1,PFN1,GLO1,BEX1,N4BP2L2,TXNIP,NOTCH1,MACROH2A1,PSMC3,ZEB1,EGR1,TAF7,IER5,MYO6,SMAD5,NFIX,IRF2BP2,ZNF274,MYBL2,BCL11A,HRAS,HES6,POU3F3,PHF14,JUNB	42	
Cancer, Organismal Injury and Abnormalities	non-melanoma solid tumor	Non-melanoma solid tumor	1.81E-07	 	-0.354	 	-0.428	TAGLN2,HMGN2,ACAT2,MT-ND3,RBM33,HNRNPD,SCGN,ENC1,PNISR,FOS,EIF3E,HMGB1,PSMA2,HMGB3,CBX3,HNRNPDL,NPY,ATP5F1E,TXNIP,PABPC1,KLHDC8A,RRM2B,HELLS,COPS9,HAT1,NFIX,PHLDA3,ZNF274,APLP2,HLA-C,BAX,BCL11A,CCDC136,TAF1D,MCM7,ZWINT,SEC61G,EIF4A2,GOLGA4,PET100,BTG2,TPI1,PFN1,ADK,FKBP3,NASP,DBI,EGR1,DAAM1,MYO6,ZKSCAN1,SEM1,HES6,RPL10A,PSD3,ATF7IP,SRGAP3,TUBB3,RANBP1,CSRP2,PPDPF,REV3L,MARCKSL1,RPS29,SPAG9,RPS16,RPLP0,RPL7,HNRNPH1,NDUFA11,HNRNPM,CALD1,RPL27,MT-CYB,NDUFA12,LMO7,ATP1A2,MT-ND1,TMA7,BEX3,BEX1,RPL31,HNRNPA3,RPL18A,SNRPG,TUBB,ATP5ME,ARL4C,IER5,DUT,RPA3,ILF2,GAPDH,TBCB,DSEL,TMSB10/TMSB4X,PHF14,POU2F1,ETV1,CLSPN,HMGN1,RPS19,H2AZ1,ACTB,TOMM20,RPS11,SNTG1,ATP5F1C,PSRC1,CCND2,MRFAP1,TAF7,VCAN,RPL15,IDH2,JUNB,RPS27L,ZBTB20,STMN4,MT-CO3,CENPW,RGS16,RPS20,TUBB2A,POU3F2,H1-2,GLO1,NDUFA6,CENPU,RPL4,CCNB1IP1,C4orf48,NOTCH1,MACROH2A1,RPS2,PDCD5,COX6C,KMT2C,WSB1,MYL6,RPL24,IRF2BP2,NDUFA3,MYBL2,HRAS,SLIRP,AKAP8L,BTG1,RPL13A,TLE1,PCLAF,PCDH9,ESCO2,YWHAE,CTXN1,TAC3,GINS2,CDCA7L,METAP1D,CSNK1E,ZMAT3,N4BP2L2,CALB2,ALYREF,ZEB1,ODC1,PXMP2,RASD1,SMAD5,TUBA1B,TALDO1,GJA1,PHGDH,BBC3,ATAD2,HSPA4L,AP1S2,SCRG1,CDK2AP1,NDUFA13,RPL9,POLR2L,DHFR,UQCR11,CDKN1A,RPL3,PGK1,GGH,TMSB15A,TIAM2,MIF,YWHAB,GADD45G,DDB2,VIPR2,PSMC3,PPP1CA,UBE2N,RPL13,STMN1,MRPL23,GAD2,RPL36A,ATP5MF,NDUFB1,TRA2B,SNRPB,POU3F3	208	
Gene Expression	transcription	Transcription	1.85E-07	 	-1.292	 	-0.923	AKAP8L,BTG1,POU2F1,TAGLN2,ETV1,HMGN2,ATF7IP,TLE1,HNRNPD,HMGN1,FOS,H2AZ1,HMGB1,CBX3,CSNK1E,PSRC1,N4BP2L2,TXNIP,ALYREF,ZEB1,TAF7,RASD1,SMAD5,NFIX,ZNF274,BCL11A,GJA1,JUNB,PHGDH,ZBTB20,MCM7,LMO7,ATAD2,H1-5,POU3F2,H1-2,NDUFA13,BTG2,H1-3,POLR2L,PFN1,GLO1,BEX1,CDKN1A,MIF,YWHAB,DDB2,NOTCH1,MACROH2A1,PSMC3,EGR1,PDCD5,KMT2C,IER5,MYO6,IRF2BP2,MYBL2,ILF2,HRAS,HES6,POU3F3,PHF14	62	
Metabolic Disease, Neurological Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	mitochondrial encephalomyopathy	Mitochondrial encephalomyopathy	1.97E-07	 	 	 	 	ATP5MK,NDUFA13,PET100,MT-CYB,UQCRQ,NDUFA12,MT-ND3,MT-CO3,RRM2B,MT-ND1,SLIRP	11	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	adult acute leukemia	Adult acute leukemia	2.08E-07	 	 	 	 	TUBB2A,NDUFA13,DHFR,TUBB3,NDUFA3,NDUFA11,NDUFB1,RRM2B,IDH2	9	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	lung cancer	Early stage lung cancer	2.08E-07	 	 	 	 	TUBB2A,RPL7,DHFR,TUBB3,CDKN1A,SEC61G,RPS11,RPL27,TMSB10/TMSB4X	9	
Cell Death and Survival	cell viability	Cell viability	2.23E-07	 	-1.454	 	-0.624	AKAP8L,POU2F1,TUBB3,HMGN1,FOS,HMGB1,EIF3E,REV3L,RPS11,NPY,CSNK1E,TXNIP,CCND2,CALB2,ALYREF,ZEB1,RRM2B,RPS16,VCAN,TUBA1B,BAX,RPL27,IDH2,GJA1,ATP5MK,BBC3,ZBTB20,MCM7,ATP1A2,RGS16,CDK2AP1,NDUFA13,BTG2,POLR2L,CDKN1A,MIF,SNRPG,ADK,NOTCH1,MACROH2A1,TUBB,PSMC3,PPP1CA,EGR1,STMN1,UQCRQ,RPL24,DUT,GAD2,SEM1,MYBL2,HRAS,SNRPB	53	
Cancer, Organismal Injury and Abnormalities, Renal and Urological Disease	urothelial cancer	Urothelial cancer	2.32E-07	 	 	 	 	ETV1,TXNIP,NOTCH1,TUBB3,PPP1CA,PABPC1,ATAD2,CLSPN,EIF4A2,HELLS,TUBB2A,KMT2C,H1-2,BTG2,DHFR,ACTB,HNRNPH1,CDKN1A,CENPU,HNRNPM,HRAS,TRA2B	22	
Cell Death and Survival	cell viability	Cell viability of tumor cell lines	2.72E-07	 	-0.300	 	0.452	AKAP8L,ATP5MK,ZBTB20,MCM7,TUBB3,ATP1A2,RGS16,FOS,NDUFA13,BTG2,POLR2L,HMGB1,EIF3E,CDKN1A,REV3L,RPS11,NPY,SNRPG,CSNK1E,ADK,TXNIP,NOTCH1,CCND2,MACROH2A1,PSMC3,ALYREF,PPP1CA,ZEB1,EGR1,RRM2B,RPS16,RPL24,VCAN,TUBA1B,SEM1,BAX,HRAS,RPL27,SNRPB,IDH2	40	
Cancer, Cardiovascular Disease, Neurological Disease, Organismal Injury and Abnormalities	plexiform neurofibroma	Plexiform neurofibroma	3.16E-07	 	 	 	 	GINS2,MCM7,DUT,H4C3,RPA3,HNRNPD,TRA2B,RANBP1	8	
Metabolic Disease, Neurological Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	mitochondrial leukoencephalopathy	Mitochondrial leukoencephalopathy	3.34E-07	 	 	 	 	ATP5MK,NDUFA13,PET100,MT-CYB,UQCRQ,NDUFA12,MT-ND3,MT-CO3,RRM2B,MT-ND1	10	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	adult leukemia	Adult leukemia	3.35E-07	 	 	 	 	TUBB2A,NDUFA13,DHFR,NOTCH1,TUBB3,IRF2BP2,NDUFA3,NDUFA11,NDUFB1,RRM2B,IDH2	11	
Cancer, Organismal Injury and Abnormalities	tumorigenesis	Tumorigenesis of tissue	4.07E-07	 	-1.090	 	-1.204	TAGLN2,HMGN2,ACAT2,MT-ND3,RBM33,HNRNPD,SCGN,ENC1,PNISR,FOS,EIF3E,HMGB1,PSMA2,HMGB3,CBX3,HNRNPDL,NPY,ATP5F1E,TXNIP,RPS18,PABPC1,KLHDC8A,RRM2B,HELLS,HAT1,NFIX,PHLDA3,ZNF274,APLP2,HLA-C,BAX,BCL11A,CCDC136,TAF1D,MCM7,ZWINT,SEC61G,EIF4A2,GOLGA4,PET100,BTG2,TPI1,PFN1,ADK,FKBP3,NASP,DBI,EGR1,DAAM1,MYO6,ZKSCAN1,SEM1,HES6,RPL10A,PSD3,ATF7IP,SRGAP3,TUBB3,RANBP1,CSRP2,PPDPF,REV3L,MARCKSL1,RPS29,SPAG9,RPS16,RPLP0,RPL7,HNRNPH1,NDUFA11,HNRNPM,CALD1,RPL27,MT-CYB,NDUFA12,LMO7,ATP1A2,MT-ND1,TMA7,BEX3,BEX1,RPL31,HNRNPA3,RPL18A,SNRPG,TUBB,ATP5ME,ARL4C,IER5,DUT,RPA3,ILF2,GAPDH,TBCB,DSEL,TMSB10/TMSB4X,PHF14,POU2F1,ETV1,CLSPN,HMGN1,RPS19,ACTB,TOMM20,RPS11,SNTG1,ATP5F1C,PSRC1,CCND2,MRFAP1,TAF7,VCAN,RPL15,IDH2,JUNB,RPS27L,ZBTB20,STMN4,MT-CO3,CENPW,RGS16,RPS20,TUBB2A,POU3F2,H1-2,GLO1,NDUFA6,CENPU,RPL4,CCNB1IP1,C4orf48,NOTCH1,MACROH2A1,RPS2,PDCD5,COX6C,KMT2C,WSB1,MYL6,RPL24,IRF2BP2,NDUFA3,MYBL2,HRAS,SLIRP,AKAP8L,BTG1,RPL13A,TLE1,PCLAF,PCDH9,ESCO2,YWHAE,TAC3,GINS2,CDCA7L,METAP1D,CSNK1E,ZMAT3,N4BP2L2,CALB2,ALYREF,ZEB1,ODC1,PXMP2,RASD1,SMAD5,TUBA1B,TALDO1,GJA1,PHGDH,BBC3,ATAD2,HSPA4L,AP1S2,SCRG1,CDK2AP1,NDUFA13,RPL9,POLR2L,DHFR,UQCR11,CDKN1A,RPL3,PGK1,GGH,TMSB15A,TIAM2,MIF,YWHAB,GADD45G,DDB2,VIPR2,PSMC3,PPP1CA,UBE2N,RPL13,STMN1,MRPL23,GAD2,RPL36A,ATP5MF,NDUFB1,TRA2B,SNRPB,POU3F3	206	
Protein Synthesis	translation	Translation of protein	4.36E-07	 	0.310	 	0.228	CSNK1E,AKAP8L,RPS29,RPL13A,PPP1CA,PABPC1,EIF4A2,ENC1,MRPL23,BTG2,DHFR,EIF3E,RPL24,GAPDH,RPL27A,RPL10A	16	
DNA Replication, Recombination, and Repair	repair	Repair of DNA	5.81E-07	 	0.030	 	0.575	DDB2,CSNK1E,BBC3,MCM7,UBE2N,ESCO2,HMGN1,RRM2B,CDK2AP1,FOS,BTG2,HMGB1,HAT1,CDKN1A,REV3L,SEM1,RPA3,HRAS,GADD45G	19	
